,booth_name,brand_name,address,address_disp,new_address,new_address_disp,homepage,pay_keywords,x,y,tel
567,인생네컷 경기정자역점,인생네컷,경기 성남시 분당구 정자동 165-1 엠코헤리츠 1단지,경기|성남시 분당구|정자동|165-1|엠코헤리츠 1단지,경기 성남시 분당구 정자일로 146,경기|성남시 분당구||정자일로|146|엠코헤리츠 1단지,https://lifefourcuts.com,제로페이,523550,1073320,010-9904-9154
568,인생네컷 서울고덕점,인생네컷,서울 강동구 명일동 46-3,서울|강동구|명일동|46-3|,서울 강동구 고덕로 266,서울|강동구||고덕로|266|,https://lifefourcuts.com,,534265,1126464,010-8495-0821
569,인생네컷 분당아름마을점,인생네컷,경기 성남시 분당구 야탑동 533-8,경기|성남시 분당구|야탑동|533-8|,경기 성남시 분당구 판교로 445,경기|성남시 분당구||판교로|445|,https://lifefourcuts.com/,,527301,1085127,010-5521-8591
570,인생네컷 분당서현점,인생네컷,경기 성남시 분당구 서현동 248-3 유성트윈프라자2차 1층,경기|성남시 분당구|서현동|248-3|유성트윈프라자2차 1층,경기 성남시 분당구 서현로210번길 14,경기|성남시 분당구||서현로210번길|14|유성트윈프라자2차 1층,https://lifefourcuts.com/,,527585,1079713,010-5011-0906
571,인생네컷 구리수택점,인생네컷,경기 구리시 수택동 850-4 1층,경기|구리시|수택동|850-4|1층,경기 구리시 이문안로 82,경기|구리시||이문안로|82|1층,https://lifefourcuts.com,제로페이,531047,1136786,010-8767-5810
572,인생네컷 영종하늘도시점,인생네컷,인천 중구 중산동 1873-5 영종스카이스타 1층 112호,인천|중구|중산동|1873-5|영종스카이스타 1층 112호,인천 중구 자연대로 41,인천|중구||자연대로|41|영종스카이스타 1층 112호,https://lifefourcuts.com/,제로페이,402620,1108270,010-4681-1447
573,인생네컷 수원정자점,인생네컷,경기 수원시 장안구 정자동 877-4 125호,경기|수원시 장안구|정자동|877-4|125호,경기 수원시 장안구 대평로 80,경기|수원시 장안구||대평로|80|125호,https://lifefourcuts.com/,제로페이,498586,1054529,010-5810-0024
574,인생네컷 파주운정점,인생네컷,경기 파주시 목동동 937-3 104호,경기|파주시|목동동|937-3|104호,경기 파주시 청암로17번길 47,경기|파주시||청암로17번길|47|104호,https://lifefourcuts.com,제로페이,441562,1174851,010-9049-2646
575,인생네컷 화성새솔동점,인생네컷,경기 화성시 새솔동 76-13,경기|화성시|새솔동|76-13|,경기 화성시 수노을중앙로 160,경기|화성시||수노을중앙로|160|,https://lifefourcuts.com,,459881,1051066,010-4274-5704
576,인생네컷 구월힐캐슬점,인생네컷,인천 남동구 구월동 1241-2 1층 105호,인천|남동구|구월동|1241-2|1층 105호,인천 남동구 용천로 80,인천|남동구||용천로|80|1층 105호,https://lifefourcuts.com/,제로페이,436965,1099309,010-8773-8815
577,인생네컷 인천하늘도시로드점,인생네컷,인천 중구 중산동 1883-6 메이채프라자,인천|중구|중산동|1883-6|메이채프라자,인천 중구 하늘별빛로65번길 8-11,인천|중구||하늘별빛로65번길|8-11|메이채프라자,https://lifefourcuts.com,,403255,1108560,010-5469-3088
578,인생네컷 천호현대백화점점,인생네컷,서울 강동구 천호동 572 지하 1층,서울|강동구|천호동|572|지하 1층,서울 강동구 천호대로 1005,서울|강동구||천호대로|1005|지하 1층,https://lifefourcuts.com/,,527495,1122093,010-8495-0821
579,인생네컷 성남킹콩VR로드점,인생네컷,경기 성남시 수정구 창곡동 513 에이플타워 지하 1층,경기|성남시 수정구|창곡동|513|에이플타워 지하 1층,경기 성남시 수정구 위례동로 153,경기|성남시 수정구||위례동로|153|에이플타워 지하 1층,https://lifefourcuts.com,,533210,1103933,010-3226-2706
580,인생네컷 수원천천점,인생네컷,경기 수원시 장안구 천천동 527-2 수정프라자 1층,경기|수원시 장안구|천천동|527-2|수정프라자 1층,경기 수원시 장안구 만석로19번길 35,경기|수원시 장안구||만석로19번길|35|수정프라자 1층,https://lifefourcuts.com/,제로페이,496253,1054884,010-9145-0350
581,인생네컷 남양주다산점,인생네컷,경기 남양주시 다산동 6053-2 푸리마타워 1층 108호,경기|남양주시|다산동|6053-2|푸리마타워 1층 108호,경기 남양주시 다산순환로 356,경기|남양주시||다산순환로|356|푸리마타워 1층 108호,http://www.instagram.com/life4cut_dasan,제로페이;경기지역화폐,534295,1146028,
582,인생네컷 파주금릉점,인생네컷,경기 파주시 금촌동 988-2 조인프라자 1층 102호,경기|파주시|금촌동|988-2|조인프라자 1층 102호,경기 파주시 금빛로 24-9,경기|파주시||금빛로|24-9|조인프라자 1층 102호,https://lifefourcuts.com,제로페이,448719,1181233,010-4909-0387
583,인생네컷 행궁점,인생네컷,경기 수원시 팔달구 장안동 80-6 1층,경기|수원시 팔달구|장안동|80-6|1층,경기 수원시 팔달구 신풍로 52,경기|수원시 팔달구||신풍로|52|1층,https://lifefourcuts.com/,,503125,1051808,010-3929-6471
584,인생네컷 하남미사점,인생네컷,경기 하남시 망월동 979 청담프라자,경기|하남시|망월동|979|청담프라자,경기 하남시 미사강변대로226번안길 35,경기|하남시||미사강변대로226번안길|35|청담프라자,https://lifefourcuts.com/,제로페이,540965,1130258,010-3165-6212
585,인생네컷 경기의정부1호점,인생네컷,경기 의정부시 의정부동 194-14,경기|의정부시|의정부동|194-14|,경기 의정부시 호국로1298번길 75,경기|의정부시||호국로1298번길|75|,https://lifefourcuts.com/,제로페이;경기지역화폐,510685,1177893,
586,인생네컷 하남미사2호점,인생네컷,경기 하남시 망월동 1099-1 힐스테이트미사역그랑파사쥬 1층 1025호,경기|하남시|망월동|1099-1|힐스테이트미사역그랑파사쥬 1층 1025호,경기 하남시 미사강변중앙로 180,경기|하남시||미사강변중앙로|180|힐스테이트미사역그랑파사쥬 1층 1025호,https://lifefourcuts.com,제로페이,542098,1128725,010-8602-6902
587,인생네컷 수원역1호점,인생네컷,경기 수원시 팔달구 매산로1가 49-5 1층,경기|수원시 팔달구|매산로1가|49-5|1층,경기 수원시 팔달구 향교로 10-2,경기|수원시 팔달구||향교로|10-2|1층,https://lifefourcuts.com/,제로페이,500510,1046815,010-8604-0902
588,인생네컷 성신여대점,인생네컷,서울 성북구 동선동1가 3-2,서울|성북구|동선동1가|3-2|,서울 성북구 동소문로20다길 17,서울|성북구||동소문로20다길|17|,,,503912,1136769,
589,인생네컷 경기하남점,인생네컷,경기 하남시 신장동 427-271,경기|하남시|신장동|427-271|,경기 하남시 신평로61번길 5,경기|하남시||신평로61번길|5|,https://lifefourcuts.com/,,545298,1122173,010-2252-2789
590,인생네컷 수원광교카페거리로드점,인생네컷,경기 수원시 영통구 이의동 1319 지하,경기|수원시 영통구|이의동|1319|지하,경기 수원시 영통구 센트럴파크로127번길 156,경기|수원시 영통구||센트럴파크로127번길|156|지하,https://lifefourcuts.com,,512424,1054121,010-3831-4052
591,인생네컷 의정부2호점,인생네컷,경기 의정부시 의정부동 173-15 1층,경기|의정부시|의정부동|173-15|1층,경기 의정부시 시민로131번길 9,경기|의정부시||시민로131번길|9|1층,https://open.kakao.com/o/s9F4gZ9d,제로페이;경기지역화폐,510941,1177459,010-3190-8685
592,인생네컷 남양주다산지금점,인생네컷,경기 남양주시 다산동 6217-3 다산지금푸리마타워,경기|남양주시|다산동|6217-3|다산지금푸리마타워,경기 남양주시 다산지금로 136,경기|남양주시||다산지금로|136|다산지금푸리마타워,https://lifefourcuts.com,제로페이,538308,1139286,010-8843-4345
593,인생네컷 송도가로수길점,인생네컷,인천 연수구 송도동 21-14 107호,인천|연수구|송도동|21-14|107호,인천 연수구 신송로 161,인천|연수구||신송로|161|107호,,제로페이,422177,1082992,010-2123-1465
594,인생네컷 수원아브뉴프랑트레일러점,인생네컷,경기 수원시 영통구 이의동 1332,경기|수원시 영통구|이의동|1332|,경기 수원시 영통구 센트럴타운로 85,경기|수원시 영통구||센트럴타운로|85|,https://lifefourcuts.com,제로페이,511188,1053431,010-8495-0821
595,인생네컷,인생네컷,경기 시흥시 조남동 654 1층 101호,경기|시흥시|조남동|654|1층 101호,경기 시흥시 목감남서로 9-33,경기|시흥시||목감남서로|9-33|1층 101호,,,467523,1077529,010-5486-4486
596,인생네컷 배곧점,인생네컷,경기 시흥시 정왕동 2537-2 서영베니스스퀘어 t동 1층 t01호,경기|시흥시|정왕동|2537-2|서영베니스스퀘어 t동 1층 t01호,경기 시흥시 서울대학로278번길 61,경기|시흥시||서울대학로278번길|61|서영베니스스퀘어 t동 1층 t01호,https://lifefourcuts.com/,제로페이,440352,1074764,010-5613-3367
597,인생네컷 수원AK몰점,인생네컷,경기 수원시 팔달구 매산로1가 18,경기|수원시 팔달구|매산로1가|18|,경기 수원시 팔달구 덕영대로 924,경기|수원시 팔달구||덕영대로|924|,https://lifefourcuts.com/,,500021,1046245,010-7660-0055
598,인생네컷 수원역2호점,인생네컷,경기 수원시 팔달구 매산로2가 32-1 드림프라자 1층,경기|수원시 팔달구|매산로2가|32-1|드림프라자 1층,경기 수원시 팔달구 향교로 30,경기|수원시 팔달구||향교로|30|드림프라자 1층,https://lifefourcuts.com,제로페이,500878,1046988,010-8604-0902
599,인생네컷 용인보정로드점,인생네컷,경기 용인시 기흥구 보정동 1191-14 101호,경기|용인시 기흥구|보정동|1191-14|101호,경기 용인시 기흥구 죽전로15번길 6,경기|용인시 기흥구||죽전로15번길|6|101호,https://lifefourcuts.com/,제로페이,524423,1061615,010-5835-8709
600,인생네컷 김포통진점,인생네컷,경기 김포시 통진읍 서암리 720-5,경기|김포시|통진읍 서암리|720-5|,경기 김포시 통진읍 조강로 58,경기|김포시|통진읍|조강로|58|,https://lifefourcuts.com/,,411690,1164407,010-5476-1444
601,인생네컷 용인상현역점,인생네컷,경기 용인시 수지구 상현동 1117 푸르지오시티 C동 1층 10호,경기|용인시 수지구|상현동|1117|푸르지오시티 C동 1층 10호,경기 용인시 수지구 광교중앙로 305,경기|용인시 수지구||광교중앙로|305|푸르지오시티 C동 1층 10호,https://www.instagram.com/life4cut_sh,,515252,1055062,010-4963-3548
602,인생네컷 수원인계점,인생네컷,경기 수원시 팔달구 인계동 1042-5 1층,경기|수원시 팔달구|인계동|1042-5|1층,경기 수원시 팔달구 권광로187번길 23,경기|수원시 팔달구||권광로187번길|23|1층,https://lifefourcuts.com/,,506965,1045950,010-8604-0902
603,인생네컷 수원아주대점,인생네컷,경기 수원시 팔달구 우만동 575-1 1층,경기|수원시 팔달구|우만동|575-1|1층,경기 수원시 팔달구 아주로 37,경기|수원시 팔달구||아주로|37|1층,https://lifefourcuts.com/,제로페이,509656,1049730,010-6661-5858
604,인생네컷 용인상현점,인생네컷,경기 용인시 수지구 상현동 254-14 원희캐슬프라자 A동 1층 109호,경기|용인시 수지구|상현동|254-14|원희캐슬프라자 A동 1층 109호,경기 용인시 수지구 만현로 110,경기|용인시 수지구||만현로|110|원희캐슬프라자 A동 1층 109호,https://lifefourcuts.com,,518692,1057672,010-5522-8591
605,인생네컷 용인죽전점,인생네컷,경기 용인시 기흥구 보정동 1191-14,경기|용인시 기흥구|보정동|1191-14|,경기 용인시 기흥구 죽전로15번길 6,경기|용인시 기흥구||죽전로15번길|6|,https://lifefourcuts.com,,524424,1061618,010-5835-8709
606,인생네컷 남양주별내점,인생네컷,경기 남양주시 별내동 1019-1 106호,경기|남양주시|별내동|1019-1|106호,경기 남양주시 별내중앙로 53,경기|남양주시||별내중앙로|53|106호,,제로페이,527248,1152081,010-6834-3273
607,인생네컷 남양주덕소점,인생네컷,경기 남양주시 와부읍 덕소리 161-11 1층 104호,경기|남양주시|와부읍 덕소리|161-11|1층 104호,경기 남양주시 와부읍 덕소로97번길 67,경기|남양주시|와부읍|덕소로97번길|67|1층 104호,https://lifefourcuts.com,제로페이,548348,1135828,010-3895-9763
608,인생네컷 수원앨리웨이트레일러점,인생네컷,경기 수원시 영통구 원천동 593 광교아이파크 앨리웨이,경기|수원시 영통구|원천동|593|광교아이파크 앨리웨이,경기 수원시 영통구 광교호수공원로 80,경기|수원시 영통구||광교호수공원로|80|광교아이파크 앨리웨이,https://lifefourcuts.com,,513623,1048786,010-8495-0821
609,인생네컷 김포운양점,인생네컷,경기 김포시 운양동 1298-1 골든스퀘어 1층 105호,경기|김포시|운양동|1298-1|골든스퀘어 1층 105호,경기 김포시 김포한강11로 288-32,경기|김포시||김포한강11로|288-32|골든스퀘어 1층 105호,,제로페이,430326,1154193,010-8072-4557
610,인생네컷 방이점,인생네컷,서울 송파구 방이동 34,서울|송파구|방이동|34|,서울 송파구 오금로11길 11-8,서울|송파구||오금로11길|11-8|,,,524036,1115431,
611,인생네컷 의정부민락점,인생네컷,경기 의정부시 민락동 812-1,경기|의정부시|민락동|812-1|,경기 의정부시 오목로205번길 35,경기|의정부시||오목로205번길|35|,https://www.instagram.com/life4cut_minrak,,521310,1179345,010-8716-0871
612,인생네컷 용인기흥구청점,인생네컷,경기 용인시 기흥구 구갈동 353-7 그랜드프라자 1층 11호,경기|용인시 기흥구|구갈동|353-7|그랜드프라자 1층 11호,경기 용인시 기흥구 구갈로72번길 10-1,경기|용인시 기흥구||구갈로72번길|10-1|그랜드프라자 1층 11호,https://lifefourcuts.com/,제로페이,524972,1050344,010-5502-0458
613,인생네컷 영통점,인생네컷,경기 수원시 영통구 영통동 1010-1 103호,경기|수원시 영통구|영통동|1010-1|103호,경기 수원시 영통구 청명남로 32,경기|수원시 영통구||청명남로|32|103호,https://lifefourcuts.com/,제로페이,516790,1042587,010-2302-6990
